ts;kafka_ts;signal_timestamp;signal_oem_timestamp;final_ts
2025-02-27T11:12:15.911Z;2025-02-27 14:12:16.080;2025-02-27 14:12:15.000;2025-02-27 14:12:15.000;
2025-02-26T15:30:02.614Z;26.02.2025 18:30;2025-02-26 18:30:01.000;2025-02-26 18:30:01.000;
2025-02-13T12:32:03.076Z;13.02.2025 15:32;2025-02-13 15:32:01.000;2025-02-13 15:32:01.000;
2025-02-03T10:24:01.634Z;3.02.2025 13:24;2025-02-03 13:24:01.000;2025-02-03 13:24:01.000;
2025-02-26T04:27:24.052Z;26.02.2025 07:27;2025-02-26 07:27:21.000;2025-02-26 07:27:21.000;
2025-02-14T07:01:15.744Z;14.02.2025 10:01;2025-02-14 10:01:15.000;2025-02-14 10:01:15.000;
2025-02-08T07:04:26.105Z;8.02.2025 10:04;2025-02-08 10:04:25.000;2025-02-08 10:04:25.000;
2025-02-22T09:20:15.534Z;22.02.2025 12:20;2025-02-22 12:20:15.000;2025-02-22 12:20:15.000;
2025-02-20T06:01:34.566Z;20.02.2025 09:01;2025-02-20 09:01:33.000;2025-02-20 09:01:33.000;
2025-02-22T13:02:07.527Z;22.02.2025 16:02;2025-02-22 16:02:01.000;2025-02-22 16:02:01.000;
2025-02-05T13:20:41.708Z;5.02.2025 16:20;2025-02-05 16:20:40.000;2025-02-05 16:20:40.000;
2025-02-12T14:53:13.836Z;2025-02-12 17:53:14.005;2025-02-12 17:53:13.000;2025-02-12 17:53:13.000;
2025-02-26T13:54:22.097Z;26.02.2025 16:54;2025-02-26 16:54:19.000;2025-02-26 16:54:19.000;
2025-02-26T10:24:11.513Z;26.02.2025 13:24;2025-02-26 13:24:11.000;2025-02-26 13:24:11.000;
2025-02-14T07:35:15.774Z;14.02.2025 10:35;14.02.2025 10:35;2025-02-14 10:35:16.000;
2025-02-28T08:43:05.436Z;28.02.2025 11:43;2025-02-28 11:43:05.000;2025-02-28 11:43:05.000;
2025-02-15T04:34:25.831Z;2025-02-15 07:34:26.006;2025-02-15 07:34:21.000;2025-02-15 07:34:21.000;
2025-02-12T12:51:32.447Z;12.02.2025 15:51;2025-02-12 15:51:27.000;2025-02-12 15:51:27.000;
2025-02-25T15:15:01.930Z;25.02.2025 18:15;2025-02-25 18:15:01.000;2025-02-25 18:15:01.000;
2025-02-01T08:35:23.694Z;1.02.2025 11:35;2025-02-01 11:35:19.000;2025-02-01 11:35:19.000;
2025-02-26T12:47:33.770Z;26.02.2025 15:47;2025-02-26 15:47:32.000;2025-02-26 15:47:32.000;
2025-02-13T14:28:56.699Z;13.02.2025 17:28;2025-02-13 17:28:55.000;2025-02-13 17:28:55.000;
2025-02-06T13:01:16.711Z;6.02.2025 16:03;2025-02-06 16:01:16.000;2025-02-06 16:01:16.000;
2025-02-20T14:14:31.481Z;20.02.2025 17:14;2025-02-20 17:14:31.000;2025-02-20 17:14:31.000;
2025-02-07T13:55:19.193Z;7.02.2025 16:55;2025-02-07 16:54:46.000;2025-02-07 16:54:46.000;
2025-02-09T09:11:55.227Z;9.02.2025 12:11;2025-02-09 12:11:41.000;2025-02-09 12:11:41.000;
2025-02-18T20:24:00.209Z;18.02.2025 23:24;2025-02-18 23:23:59.000;2025-02-18 23:23:59.000;
2025-02-19T12:19:34.386Z;19.02.2025 15:19;2025-02-19 15:19:34.000;2025-02-19 15:19:34.000;
2025-02-11T10:49:22.115Z;11.02.2025 13:49;2025-02-11 13:49:21.000;2025-02-11 13:49:21.000;
2025-02-13T13:39:12.511Z;13.02.2025 16:39;2025-02-13 16:39:11.000;2025-02-13 16:39:11.000;
2025-02-18T10:18:29.466Z;18.02.2025 13:18;2025-02-18 13:18:28.000;2025-02-18 13:18:28.000;
2025-02-25T05:05:45.392Z;25.02.2025 08:09;2025-02-25 08:05:44.000;2025-02-25 08:05:44.000;
2025-02-25T10:05:55.419Z;25.02.2025 13:05;2025-02-25 13:05:54.000;2025-02-25 13:05:54.000;
2025-02-02T11:06:09.645Z;2.02.2025 14:06;2025-02-02 14:06:09.000;2025-02-02 14:06:09.000;
2025-02-02T08:58:10.859Z;2.02.2025 11:58;2025-02-02 11:58:10.000;2025-02-02 11:58:10.000;
2025-02-08T14:16:34.755Z;8.02.2025 17:16;2025-02-08 17:16:34.000;2025-02-08 17:16:34.000;
2025-02-24T08:46:49.259Z;24.02.2025 11:46;2025-02-24 11:46:48.000;2025-02-24 11:46:48.000;
2025-02-11T14:32:52.562Z;11.02.2025 17:32;2025-02-11 17:32:52.000;2025-02-11 17:32:52.000;
2025-02-28T16:19:43.143Z;28.02.2025 19:19;2025-02-28 19:19:43.000;2025-02-28 19:19:43.000;
2025-02-24T14:01:02.064Z;24.02.2025 17:01;2025-02-24 17:01:01.000;2025-02-24 17:01:01.000;
2025-02-22T12:10:01.297Z;22.02.2025 15:10;2025-02-22 15:09:59.000;2025-02-22 15:09:59.000;
2025-02-08T12:05:09.054Z;8.02.2025 15:05;2025-02-08 15:05:07.000;2025-02-08 15:05:07.000;
2025-02-04T17:46:27.589Z;4.02.2025 20:46;2025-02-04 20:46:27.000;2025-02-04 20:46:27.000;
2025-02-26T14:35:19.608Z;2025-02-26 17:35:20.077;2025-02-26 17:35:19.000;2025-02-26 17:35:19.000;
2025-02-06T16:31:46.578Z;6.02.2025 19:31;2025-02-06 19:31:46.000;2025-02-06 19:31:46.000;
2025-02-22T14:20:13.614Z;22.02.2025 17:20;22.02.2025 17:20;2025-02-22 17:20:15.000;
2025-02-14T09:05:29.633Z;2025-02-14 12:05:30.075;2025-02-14 12:05:29.000;2025-02-14 12:05:29.000;
2025-02-08T02:54:16.364Z;8.02.2025 05:54;2025-02-08 05:54:15.000;2025-02-08 05:54:15.000;
2025-02-02T14:28:40.421Z;2.02.2025 17:28;2025-02-02 17:28:40.000;2025-02-02 17:28:40.000;
2025-02-17T06:53:56.352Z;17.02.2025 09:53;2025-02-17 09:53:55.000;2025-02-17 09:53:55.000;
2025-02-24T12:27:20.873Z;24.02.2025 15:27;2025-02-24 15:27:20.000;2025-02-24 15:27:20.000;
2025-02-06T08:29:27.904Z;6.02.2025 11:29;2025-02-06 11:29:26.000;2025-02-06 11:29:26.000;
2025-02-01T05:48:43.765Z;1.02.2025 08:48;2025-02-01 08:48:43.000;2025-02-01 08:48:43.000;
2025-02-18T13:37:18.933Z;18.02.2025 16:37;2025-02-18 16:37:16.000;2025-02-18 16:37:16.000;
2025-02-13T12:12:32.545Z;13.02.2025 15:12;2025-02-13 15:12:32.000;2025-02-13 15:12:32.000;
2025-02-27T18:43:12.094Z;27.02.2025 21:43;2025-02-27 21:43:11.000;2025-02-27 21:43:11.000;
2025-02-13T05:54:23.433Z;13.02.2025 08:54;2025-02-13 08:54:22.000;2025-02-13 08:54:22.000;
2025-02-01T13:21:57.874Z;1.02.2025 16:21;2025-02-01 16:21:57.000;2025-02-01 16:21:57.000;
2025-02-23T14:23:17.675Z;23.02.2025 17:23;2025-02-23 17:23:16.000;2025-02-23 17:23:16.000;
2025-02-27T12:26:42.987Z;27.02.2025 15:26;2025-02-27 15:26:43.000;2025-02-27 15:26:43.000;
2025-02-17T15:12:03.547Z;17.02.2025 18:12;2025-02-17 18:12:02.000;2025-02-17 18:12:02.000;
2025-02-19T06:23:56.470Z;19.02.2025 09:23;2025-02-19 09:23:56.000;2025-02-19 09:23:56.000;
2025-02-06T12:19:15.787Z;6.02.2025 15:19;2025-02-06 15:19:15.000;2025-02-06 15:19:15.000;
2025-02-11T20:03:39.276Z;11.02.2025 23:03;2025-02-11 23:03:38.000;2025-02-11 23:03:38.000;
2025-02-15T08:33:18.467Z;15.02.2025 11:33;2025-02-15 11:33:18.000;2025-02-15 11:33:18.000;
2025-02-21T13:16:26.853Z;2025-02-21 16:16:27.032;2025-02-21 16:16:26.000;2025-02-21 16:16:26.000;
2025-02-25T07:46:47.543Z;25.02.2025 10:46;2025-02-25 10:46:47.000;2025-02-25 10:46:47.000;
2025-02-24T14:09:02.206Z;24.02.2025 17:09;2025-02-24 17:09:00.000;2025-02-24 17:09:00.000;
2025-02-04T05:21:06.790Z;4.02.2025 08:43;2025-02-04 08:21:06.000;2025-02-04 08:21:06.000;
2025-02-25T06:38:19.492Z;25.02.2025 09:38;2025-02-25 09:38:18.000;2025-02-25 09:38:18.000;
2025-02-14T09:56:17.432Z;14.02.2025 12:56;2025-02-14 12:56:17.000;2025-02-14 12:56:17.000;
2025-02-19T08:20:35.117Z;19.02.2025 11:20;2025-02-19 11:20:34.000;2025-02-19 11:20:34.000;
2025-02-14T09:47:37.420Z;14.02.2025 12:47;2025-02-14 12:47:37.000;2025-02-14 12:47:37.000;
2025-02-20T01:34:05.693Z;20.02.2025 04:34;2025-02-20 04:34:05.000;2025-02-20 04:34:05.000;
2025-02-23T10:33:27.071Z;23.02.2025 13:33;2025-02-23 13:33:26.000;2025-02-23 13:33:26.000;
2025-02-15T15:32:17.946Z;15.02.2025 18:32;2025-02-15 18:32:17.000;2025-02-15 18:32:17.000;
2025-02-28T12:39:45.173Z;28.02.2025 15:39;2025-02-28 15:39:42.000;2025-02-28 15:39:42.000;
2025-02-03T09:54:32.860Z;2025-02-03 12:54:33.026;2025-02-03 12:54:30.000;2025-02-03 12:54:30.000;
2025-02-27T16:25:09.539Z;27.02.2025 19:25;2025-02-27 19:25:09.000;2025-02-27 19:25:09.000;
2025-02-15T13:38:14.897Z;15.02.2025 16:38;2025-02-15 16:38:08.000;2025-02-15 16:38:08.000;
2025-02-19T09:43:05.366Z;19.02.2025 12:43;2025-02-19 12:43:05.000;2025-02-19 12:43:05.000;
2025-02-15T23:45:40.835Z;2025-02-16 02:45:41.015;2025-02-16 02:45:40.000;2025-02-16 02:45:40.000;
2025-02-25T09:52:46.317Z;25.02.2025 12:52;2025-02-25 12:52:45.000;2025-02-25 12:52:45.000;
2025-02-19T18:13:11.892Z;2025-02-19 21:13:12.071;2025-02-19 21:13:10.000;2025-02-19 21:13:10.000;
2025-02-24T20:19:29.938Z;24.02.2025 23:19;2025-02-24 23:19:28.000;2025-02-24 23:19:28.000;
2025-02-01T04:24:22.243Z;1.02.2025 07:24;2025-02-01 07:24:20.000;2025-02-01 07:24:20.000;
2025-02-18T11:28:55.025Z;18.02.2025 14:28;2025-02-18 14:28:53.000;2025-02-18 14:28:53.000;
2025-02-03T16:04:09.415Z;3.02.2025 19:04;2025-02-03 19:04:05.000;2025-02-03 19:04:05.000;
2025-02-27T13:40:36.609Z;27.02.2025 16:40;2025-02-27 16:40:35.000;2025-02-27 16:40:35.000;
2025-02-24T20:32:48.852Z;2025-02-24 23:32:49.033;2025-02-24 23:32:46.000;2025-02-24 23:32:46.000;
2025-02-16T14:11:07.954Z;16.02.2025 17:11;2025-02-11 14:05:35.000;2025-02-11 14:05:35.000;
2025-02-08T10:09:00.190Z;8.02.2025 13:09;2025-02-08 13:08:59.000;2025-02-08 13:08:59.000;
2025-02-18T10:46:47.018Z;18.02.2025 13:46;2025-02-18 13:46:46.000;2025-02-18 13:46:46.000;
2025-02-18T06:03:34.766Z;18.02.2025 09:03;2025-02-18 09:03:34.000;2025-02-18 09:03:34.000;
2025-02-14T11:02:12.873Z;14.02.2025 14:02;2025-02-14 14:02:12.000;2025-02-14 14:02:12.000;
2025-02-01T07:10:18.739Z;1.02.2025 10:10;2025-02-01 10:10:18.000;2025-02-01 10:10:18.000;
2025-02-06T05:39:04.982Z;6.02.2025 09:19;2025-02-06 08:35:45.000;2025-02-06 08:35:45.000;
2025-02-11T05:42:23.711Z;11.02.2025 08:42;2025-02-11 08:42:22.000;2025-02-11 08:42:22.000;
2025-02-17T11:36:05.098Z;17.02.2025 14:36;2025-02-17 14:36:03.000;2025-02-17 14:36:03.000;
2025-02-20T05:41:08.172Z;20.02.2025 08:41;2025-02-20 08:41:07.000;2025-02-20 08:41:07.000;
2025-02-06T18:21:45.502Z;6.02.2025 21:26;2025-02-06 21:21:44.000;2025-02-06 21:21:44.000;
2025-02-19T15:14:30.702Z;19.02.2025 18:14;2025-02-19 18:14:30.000;2025-02-19 18:14:30.000;
2025-02-27T14:58:40.189Z;27.02.2025 17:58;2025-02-27 17:58:37.000;2025-02-27 17:58:37.000;
2025-02-14T21:14:58.264Z;15.02.2025 00:14;2025-02-15 00:14:57.000;2025-02-15 00:14:57.000;
2025-02-15T15:17:51.811Z;15.02.2025 18:17;2025-02-15 18:17:51.000;2025-02-15 18:17:51.000;
2025-02-27T05:50:26.310Z;27.02.2025 09:26;2025-02-27 08:50:25.000;2025-02-27 08:50:25.000;
2025-02-21T06:42:30.269Z;21.02.2025 09:42;2025-02-21 09:42:30.000;2025-02-21 09:42:30.000;
2025-02-04T12:24:46.531Z;4.02.2025 16:47;2025-02-04 15:24:45.000;2025-02-04 15:24:45.000;
2025-02-19T05:00:31.880Z;19.02.2025 08:00;2025-02-19 08:00:31.000;2025-02-19 08:00:31.000;
2025-02-06T12:18:19.300Z;6.02.2025 15:18;2025-02-06 14:51:21.000;2025-02-06 14:51:21.000;
2025-02-28T07:47:38.998Z;28.02.2025 10:47;2025-02-28 10:47:38.000;2025-02-28 10:47:38.000;
2025-02-07T08:47:31.166Z;7.02.2025 11:47;2025-02-07 11:47:25.000;2025-02-07 11:47:25.000;
2025-02-02T10:38:00.915Z;2.02.2025 13:38;2.02.2025 13:38;2025-02-02 13:38:01.000;
2025-02-11T12:14:39.381Z;2025-02-11 15:14:40.007;2025-02-11 15:14:39.000;2025-02-11 15:14:39.000;
2025-02-21T09:57:18.865Z;2025-02-21 12:57:19.024;2025-02-21 12:57:15.000;2025-02-21 12:57:15.000;
2025-02-21T11:08:25.981Z;21.02.2025 14:08;2025-02-21 14:08:26.000;2025-02-21 14:08:26.000;
2025-02-27T07:55:23.892Z;2025-02-27 10:55:24.055;27.02.2025 10:55;2025-02-27 10:55:24.000;
2025-02-13T05:28:47.696Z;13.02.2025 08:30;2025-02-13 08:28:31.000;2025-02-13 08:28:31.000;
2025-02-19T04:42:40.337Z;19.02.2025 07:42;2025-02-19 07:42:40.000;2025-02-19 07:42:40.000;
2025-02-02T05:02:33.076Z;2.02.2025 08:02;2025-02-02 08:02:32.000;2025-02-02 08:02:32.000;
2025-02-28T08:28:43.382Z;2025-02-28 11:28:44.028;2025-02-28 11:28:43.000;2025-02-28 11:28:43.000;
2025-02-14T06:23:30.192Z;14.02.2025 09:23;2025-02-14 09:23:30.000;2025-02-14 09:23:30.000;
2025-02-05T10:08:16.834Z;2025-02-05 13:08:17.000;2025-02-05 13:08:15.000;2025-02-05 13:08:15.000;
2025-02-14T12:07:30.348Z;14.02.2025 15:07;2025-02-14 15:07:29.000;2025-02-14 15:07:29.000;
2025-02-07T08:03:18.402Z;7.02.2025 11:03;2025-02-07 11:03:12.000;2025-02-07 11:03:12.000;
2025-02-24T05:18:26.418Z;24.02.2025 08:37;2025-02-24 08:18:26.000;2025-02-24 08:18:26.000;
2025-02-17T07:10:22.941Z;17.02.2025 10:10;2025-02-17 10:10:22.000;2025-02-17 10:10:22.000;
2025-02-03T12:46:00.897Z;2025-02-03 15:46:01.073;2025-02-03 15:46:00.000;2025-02-03 15:46:00.000;
2025-02-26T12:19:53.405Z;26.02.2025 15:19;2025-02-26 15:18:39.000;2025-02-26 15:18:39.000;
2025-02-25T12:01:30.751Z;25.02.2025 15:01;2025-02-25 15:01:30.000;2025-02-25 15:01:30.000;
2025-02-23T12:13:04.717Z;23.02.2025 15:13;2025-02-23 15:13:04.000;2025-02-23 15:13:04.000;
2025-02-02T10:51:27.220Z;2.02.2025 13:51;2025-02-02 13:49:51.000;2025-02-02 13:49:51.000;
2025-02-19T16:27:35.132Z;19.02.2025 19:27;2025-02-19 19:27:34.000;2025-02-19 19:27:34.000;
2025-02-19T04:52:57.030Z;19.02.2025 07:52;2025-02-19 07:52:56.000;2025-02-19 07:52:56.000;
2025-02-19T15:54:28.244Z;19.02.2025 18:54;2025-02-19 18:54:28.000;2025-02-19 18:54:28.000;
2025-02-25T15:39:35.545Z;25.02.2025 18:39;2025-02-25 18:39:35.000;2025-02-25 18:39:35.000;
2025-02-14T09:15:44.933Z;2025-02-14 12:15:45.088;2025-02-14 12:15:44.000;2025-02-14 12:15:44.000;
2025-02-19T18:39:12.772Z;19.02.2025 21:39;2025-02-19 21:39:07.000;2025-02-19 21:39:07.000;
2025-02-04T14:30:09.264Z;4.02.2025 17:30;2025-02-04 17:30:05.000;2025-02-04 17:30:05.000;
2025-02-11T07:29:29.381Z;11.02.2025 10:29;2025-02-11 10:29:25.000;2025-02-11 10:29:25.000;
2025-02-13T11:38:54.254Z;13.02.2025 14:38;2025-02-13 14:38:53.000;2025-02-13 14:38:53.000;
2025-02-07T05:55:51.479Z;7.02.2025 08:55;2025-02-07 08:55:50.000;2025-02-07 08:55:50.000;
2025-02-14T13:47:42.679Z;14.02.2025 16:47;2025-02-14 16:47:42.000;2025-02-14 16:47:42.000;
2025-02-25T06:49:05.320Z;25.02.2025 09:49;2025-02-25 09:49:05.000;2025-02-25 09:49:05.000;
2025-02-08T06:51:42.344Z;8.02.2025 09:51;2025-02-08 09:51:41.000;2025-02-08 09:51:41.000;
2025-02-14T20:24:16.809Z;2025-02-14 23:24:17.018;14.02.2025 23:24;2025-02-14 23:24:17.000;
2025-02-20T23:14:05.003Z;21.02.2025 02:14;2025-02-21 02:14:04.000;2025-02-21 02:14:04.000;
2025-02-27T07:36:40.180Z;27.02.2025 10:36;2025-02-27 10:36:39.000;2025-02-27 10:36:39.000;
2025-02-04T05:18:51.390Z;4.02.2025 08:35;2025-02-04 08:18:46.000;2025-02-04 08:18:46.000;
2025-02-07T15:07:53.983Z;7.02.2025 18:07;2025-02-07 18:07:53.000;2025-02-07 18:07:53.000;
2025-02-25T10:34:26.282Z;25.02.2025 13:34;2025-02-25 13:34:26.000;2025-02-25 13:34:26.000;
2025-02-20T10:04:08.693Z;2025-02-20 13:04:09.067;2025-02-20 13:04:08.000;2025-02-20 13:04:08.000;
2025-02-12T14:43:16.254Z;12.02.2025 17:43;2025-02-12 17:43:16.000;2025-02-12 17:43:16.000;
2025-02-21T13:34:09.221Z;21.02.2025 16:34;2025-02-21 16:34:08.000;2025-02-21 16:34:08.000;
2025-02-05T13:55:13.550Z;5.02.2025 16:55;2025-02-05 16:55:08.000;2025-02-05 16:55:08.000;
2025-02-07T06:10:26.776Z;7.02.2025 09:10;2025-02-07 09:10:26.000;2025-02-07 09:10:26.000;
2025-02-26T15:16:07.518Z;26.02.2025 18:16;2025-02-26 18:16:06.000;2025-02-26 18:16:06.000;
2025-02-19T08:29:33.389Z;19.02.2025 11:29;2025-02-19 11:29:33.000;2025-02-19 11:29:33.000;
2025-02-26T10:16:29.259Z;26.02.2025 13:16;2025-02-26 13:16:28.000;2025-02-26 13:16:28.000;
2025-02-12T05:45:38.905Z;2025-02-12 08:45:39.068;2025-02-12 08:45:38.000;2025-02-12 08:45:38.000;
2025-02-22T14:19:51.066Z;22.02.2025 17:19;2025-02-22 17:19:50.000;2025-02-22 17:19:50.000;
2025-02-06T13:53:08.413Z;6.02.2025 16:53;2025-02-06 16:53:05.000;2025-02-06 16:53:05.000;
2025-02-07T07:53:02.117Z;7.02.2025 10:53;2025-02-07 10:53:01.000;2025-02-07 10:53:01.000;
2025-02-14T17:34:18.562Z;14.02.2025 20:34;2025-02-14 20:34:17.000;2025-02-14 20:34:17.000;
2025-02-11T11:31:16.786Z;11.02.2025 14:31;2025-02-11 14:31:16.000;2025-02-11 14:31:16.000;
2025-02-18T06:51:52.062Z;18.02.2025 09:51;2025-02-18 09:51:52.000;2025-02-18 09:51:52.000;
2025-02-18T04:07:47.091Z;18.02.2025 07:07;2025-02-18 07:07:46.000;2025-02-18 07:07:46.000;
2025-02-17T19:50:59.163Z;17.02.2025 22:50;2025-02-17 22:50:58.000;2025-02-17 22:50:58.000;
2025-02-18T09:15:34.555Z;18.02.2025 12:15;2025-02-18 12:15:34.000;2025-02-18 12:15:34.000;
2025-02-22T07:53:08.009Z;22.02.2025 10:53;2025-02-22 10:53:07.000;2025-02-22 10:53:07.000;
2025-02-28T14:06:20.065Z;28.02.2025 17:06;2025-02-28 17:06:19.000;2025-02-28 17:06:19.000;
2025-02-20T06:28:26.463Z;20.02.2025 09:28;2025-02-20 09:28:25.000;2025-02-20 09:28:25.000;
2025-02-04T20:00:19.876Z;4.02.2025 23:00;2025-02-04 23:00:19.000;2025-02-04 23:00:19.000;
2025-02-25T09:32:26.264Z;25.02.2025 12:32;2025-02-25 12:32:25.000;2025-02-25 12:32:25.000;
2025-02-24T19:22:29.767Z;24.02.2025 22:23;2025-02-24 22:22:29.000;2025-02-24 22:22:29.000;
2025-02-27T19:14:24.977Z;27.02.2025 22:14;2025-02-27 22:14:24.000;2025-02-27 22:14:24.000;
2025-02-07T10:57:28.430Z;7.02.2025 13:57;2025-02-07 13:57:28.000;2025-02-07 13:57:28.000;
2025-02-03T14:17:25.363Z;3.02.2025 17:17;2025-02-03 17:17:19.000;2025-02-03 17:17:19.000;
2025-02-17T10:56:23.352Z;17.02.2025 13:56;2025-02-17 13:56:23.000;2025-02-17 13:56:23.000;
2025-02-18T14:27:06.154Z;18.02.2025 17:27;2025-02-18 17:27:05.000;2025-02-18 17:27:05.000;
2025-02-08T05:52:41.274Z;8.02.2025 08:52;2025-02-08 08:52:41.000;2025-02-08 08:52:41.000;
2025-02-13T14:14:38.990Z;13.02.2025 17:14;2025-02-13 17:14:37.000;2025-02-13 17:14:37.000;
2025-02-15T10:52:53.286Z;15.02.2025 13:52;2025-02-15 13:52:51.000;2025-02-15 13:52:51.000;
2025-02-28T06:46:04.877Z;28.02.2025 09:46;28.02.2025 09:46;2025-02-28 09:46:05.000;
2025-02-19T09:49:52.728Z;19.02.2025 12:49;2025-02-19 12:49:52.000;2025-02-19 12:49:52.000;
2025-02-13T20:40:44.920Z;13.02.2025 23:40;2025-02-13 23:40:42.000;2025-02-13 23:40:42.000;
2025-02-26T06:30:44.289Z;26.02.2025 10:26;2025-02-26 09:30:44.000;2025-02-26 09:30:44.000;
2025-02-25T13:25:19.096Z;25.02.2025 16:25;2025-02-25 16:25:18.000;2025-02-25 16:25:18.000;
2025-02-14T13:14:40.675Z;14.02.2025 16:14;2025-02-14 16:14:38.000;2025-02-14 16:14:38.000;
2025-02-02T08:15:22.045Z;2.02.2025 11:15;2025-02-02 11:15:21.000;2025-02-02 11:15:21.000;
2025-02-04T09:17:59.814Z;4.02.2025 12:17;2025-02-04 12:17:58.000;2025-02-04 12:17:58.000;
2025-02-19T14:10:55.837Z;19.02.2025 17:11;2025-02-19 17:10:55.000;2025-02-19 17:10:55.000;
2025-02-25T14:14:26.140Z;2025-02-25 17:14:28.053;2025-02-25 17:14:25.000;2025-02-25 17:14:25.000;
2025-02-04T06:38:05.423Z;4.02.2025 09:38;2025-02-03 17:08:43.000;2025-02-03 17:08:43.000;
2025-02-22T11:23:00.696Z;22.02.2025 14:23;2025-02-22 14:23:00.000;2025-02-22 14:23:00.000;
2025-02-20T09:39:40.050Z;20.02.2025 12:39;2025-02-20 12:39:39.000;2025-02-20 12:39:39.000;
2025-02-25T10:45:07.059Z;25.02.2025 13:45;2025-02-25 13:45:06.000;2025-02-25 13:45:06.000;
2025-02-22T03:55:51.671Z;22.02.2025 06:55;2025-02-22 06:55:50.000;2025-02-22 06:55:50.000;
2025-02-08T14:20:29.766Z;8.02.2025 17:20;2025-02-08 17:20:28.000;2025-02-08 17:20:28.000;
2025-02-05T19:00:03.390Z;5.02.2025 22:00;2025-02-05 20:16:49.000;2025-02-05 20:16:49.000;
2025-02-09T12:19:25.627Z;2025-02-09 15:19:26.039;2025-02-09 15:19:24.000;2025-02-09 15:19:24.000;
2025-02-25T12:08:26.779Z;25.02.2025 15:08;2025-02-25 15:08:26.000;2025-02-25 15:08:26.000;
2025-02-07T16:42:50.497Z;7.02.2025 19:42;2025-02-07 19:42:50.000;2025-02-07 19:42:50.000;
2025-02-20T11:14:09.587Z;20.02.2025 14:14;2025-02-20 14:14:08.000;2025-02-20 14:14:08.000;
2025-02-26T08:22:06.133Z;2025-02-26 11:25:40.063;2025-02-26 11:22:03.000;2025-02-26 11:22:03.000;
2025-02-11T14:43:34.791Z;2025-02-11 17:43:35.034;2025-02-11 17:43:32.000;2025-02-11 17:43:32.000;
2025-02-20T15:50:44.981Z;20.02.2025 18:50;2025-02-20 18:50:42.000;2025-02-20 18:50:42.000;
2025-02-21T09:55:03.215Z;21.02.2025 12:55;2025-02-21 12:54:41.000;2025-02-21 12:54:41.000;
2025-02-08T12:50:11.734Z;8.02.2025 15:50;2025-02-08 15:50:11.000;2025-02-08 15:50:11.000;
2025-02-14T08:26:58.039Z;14.02.2025 11:26;2025-02-14 11:26:57.000;2025-02-14 11:26:57.000;
2025-02-03T05:59:46.978Z;3.02.2025 09:37;2025-02-03 08:59:46.000;2025-02-03 08:59:46.000;
2025-02-13T16:57:36.760Z;13.02.2025 19:57;2025-02-13 19:57:35.000;2025-02-13 19:57:35.000;
2025-02-03T05:56:06.659Z;2025-02-03 09:36:39.011;2025-02-03 08:56:06.000;2025-02-03 08:56:06.000;
2025-02-24T15:03:08.535Z;24.02.2025 18:03;2025-02-24 18:03:08.000;2025-02-24 18:03:08.000;
2025-02-20T09:33:54.818Z;20.02.2025 12:33;2025-02-20 12:33:54.000;2025-02-20 12:33:54.000;
2025-02-27T05:57:44.210Z;2025-02-27 09:52:43.094;2025-02-27 08:57:39.000;2025-02-27 08:57:39.000;
2025-02-05T08:43:22.210Z;5.02.2025 11:43;2025-02-05 11:43:21.000;2025-02-05 11:43:21.000;
2025-02-28T13:28:51.761Z;28.02.2025 16:28;2025-02-28 16:28:51.000;2025-02-28 16:28:51.000;
2025-02-17T17:55:09.805Z;17.02.2025 20:55;2025-02-17 20:55:09.000;2025-02-17 20:55:09.000;
2025-02-22T12:47:54.831Z;22.02.2025 15:47;2025-02-22 15:47:53.000;2025-02-22 15:47:53.000;
2025-02-08T09:55:35.006Z;8.02.2025 12:55;2025-02-08 12:55:34.000;2025-02-08 12:55:34.000;
2025-02-24T09:10:43.391Z;24.02.2025 12:10;2025-02-24 12:10:43.000;2025-02-24 12:10:43.000;
2025-02-04T06:54:53.742Z;4.02.2025 09:54;2025-02-04 09:54:17.000;2025-02-04 09:54:17.000;
2025-02-14T11:17:43.680Z;14.02.2025 14:17;2025-02-14 14:17:42.000;2025-02-14 14:17:42.000;
2025-02-26T12:12:45.733Z;26.02.2025 15:12;2025-02-26 15:12:45.000;2025-02-26 15:12:45.000;
2025-02-23T06:49:43.440Z;23.02.2025 09:49;2025-02-22 10:59:29.000;2025-02-22 10:59:29.000;
2025-02-19T08:46:28.696Z;19.02.2025 11:46;2025-02-19 11:46:28.000;2025-02-19 11:46:28.000;
2025-02-23T16:59:30.384Z;23.02.2025 19:59;2025-02-23 19:59:29.000;2025-02-23 19:59:29.000;
2025-02-03T18:08:13.068Z;3.02.2025 21:08;2025-02-03 21:08:11.000;2025-02-03 21:08:11.000;
2025-02-04T07:59:39.086Z;4.02.2025 10:59;2025-02-04 10:59:39.000;2025-02-04 10:59:39.000;
2025-02-26T09:18:33.089Z;26.02.2025 12:18;2025-02-26 12:18:32.000;2025-02-26 12:18:32.000;
2025-02-04T07:27:54.304Z;4.02.2025 10:28;2025-02-04 10:27:53.000;2025-02-04 10:27:53.000;
2025-02-28T07:16:04.121Z;28.02.2025 10:16;2025-02-28 10:16:03.000;2025-02-28 10:16:03.000;
2025-02-14T08:34:36.018Z;14.02.2025 11:34;2025-02-14 11:34:35.000;2025-02-14 11:34:35.000;
2025-02-18T07:20:57.635Z;2025-02-18 10:20:58.038;2025-02-18 10:20:56.000;2025-02-18 10:20:56.000;
